cafe,street,user,time,stars,reviews
Coffee Island,Bay St,Sol Escalada,4 years ago, 5 stars ,
Coffee Island,Bay St,Constantine Dmitriev,4 years ago, 4 stars ,Hey Katerina! Thanks a lot for your 5-star review! Can't wait to see you again soon.😊
Coffee Island,Bay St,Afnan A,4 years ago, 5 stars ,"I've only tried their coffee. It is not my favourite independent (no sure they are independent, but this is the only location I know) coffee shop downtown, but it's definitely better than all the chains. Also a little pricey. But I'd rather pay a couple of bucks more for a good coffee. They have quite a bit of cutesy hipster coffee apparel if you're into that."
Coffee Island,Bay St,Eser Kim,4 years ago, 5 stars ,Hey Ina! Thank you very much for taking the time to give us your review. We're a coffee chain coming from Greece. Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee! Really happy that you loved our coffee! Can't wait to meet you again soon at our coffee shop!
Coffee Island,Bay St,Tim Robinson,4 years ago, 5 stars ,"Quick service, small place. They sell coffee beans by weight and appear to have a lot of options."
Coffee Island,Bay St,Stathis Maneas,4 years ago, 5 stars ,Hey Chany thanks a lot for giving us your review! Hope to have the chance to see you again soon. 😊
Coffee Island,Bay St,brid sheridan,4 years ago, 5 stars ,This place makes a mean latte; I don't know if I've ever finished a latte that fast before!
Coffee Island,Bay St,Alysia Forde-Klumb,4 years ago, 5 stars ,"Hey Tim, thank you so much for your nice review! Guess we should be proud that we make 'mean' lattes😊 You're always welcome to come and enjoy them any time."
Coffee Island,Bay St,Matthew Chun,4 years ago, 4 stars ,"The house blend was a great espresso, lots of flavour and not sour. Nice vibe and  learned that they can do turkish/Greek style coffee."
Coffee Island,Bay St,Andrea Cañizares,4 years ago, 5 stars ,Hello Leanne! Thanks a lot for your great 5-star review! Very glad you loved our house blend. Did you know that we brew our delicious Greek coffee in the traditional way? It's a very unique process and fun to watch. Can't wait to see you again soon😊
Coffee Island,Bay St,Antonios Tsatsakis,4 years ago, 5 stars ,One of the best cafés in Toronto!
Coffee Island,Bay St,Mister V,4 years ago, 5 stars ,"Hey Spyros, thank you so much for your great review and for sharing the word!! Can't wait to meet you again soon at our coffee shop!😊"
Coffee Island,Bay St,Ian Arthur,4 years ago, 5 stars ,
Coffee Island,Bay St,Cristina Tommasi,4 years ago, 4 stars ,Hey Imeon! Many thanks for your 5-star rating! Hope to see you again soon!😊
Coffee Island,Bay St,이비,4 years ago, 5 stars ,Great coffee and a good atmosphere for studying!!
Coffee Island,Bay St,Calvin Arellano-Chua,4 years ago, 5 stars ,"Hey Hannah, thank you very much for giving us such a nice review! We're really glad that you enjoy studying at our coffee shop. Hope to see you again soon!😊"
Coffee Island,Bay St,Rosetta D'souza,4 years ago, 5 stars ,Small place but big flavor! Coffee is so so good
Coffee Island,Bay St,David Silva,4 years ago, 4 stars ,Hello Sydney! Thank you so much for your 5-star review! We're really happy that you loved our coffee. Hope to have the chance to meet you again soon at our coffee shop!😊
Coffee Island,Bay St,Monica Tolosa,4 years ago, 5 stars ,
Coffee Island,Bay St,Nina Mondré Schweppe,4 years ago, 5 stars ,"Hello Danielle, thank you for your giving us your review! Hope to see you again soon at our coffee shop!"
Coffee Island,Bay St,Yuri Galindo França de Oliveira,4 years ago, 5 stars ,"Nice, friendly staff. No toilet facilities, had to use the Subway a few doors down."
Coffee Island,Bay St,Raum Im,4 years ago, 4 stars ,"Hey Tony, thank you so much for your nice review!
Regarding the toilet, we do have a toilet, but it's inside the main building. Apologies for any inconvenience. Please next time feel free to ask any available staff member for any information or question you might have. We would be very happy to welcome you again soon at our coffee shop. Good day!"
Coffee Island,Bay St,Yiftach Fehige,4 years ago, 3 stars ,I got a flat white and my gurl got an americano.  Both ethipian beans.  It was good.  Purrfect spot for hipsters and the like.
Coffee Island,Bay St,Gloria Chung,4 years ago, 4 stars ,"Hi B Tizzle, thank you for giving us your review! Our passion is to offer all our guests a unique coffee experience. Hope to see you again soon. Good day!"
Coffee Island,Bay St,ron b,4 years ago, 5 stars ,"Both my favorite and to go coffee store.
The space is limited but the staffs are reallly friendly.
I don’t know if it’s family owned but it makes me feel warm and welcomed."
Coffee Island,Bay St,Arham Zubair,4 years ago, 5 stars ,"Hey Fan Xie, we really thank you for your excellent 5-star review! We are very happy that you have such a great experience and you feel this way every time in our coffee shop! Looking forward to meeting you once again! Good day!"
Coffee Island,Bay St,SriHarsha Bolisetti,4 years ago, 5 stars ,"(Translated by Google) delicious coffee! The atmosphere is good.

(Original)
맛있는 커피! 분위기가 좋다."
Coffee Island,Bay St,Iyiope Jibodu,4 years ago, 5 stars ,"Hey Bella, thank you very much for your nice review! Hope to see you again soon at our coffee shop! Good day!"
Coffee Island,Bay St,P Liaw,4 years ago, 4 stars ,Best mocha I've ever had
Coffee Island,Bay St,Milena Dobreva,4 years ago, 5 stars ,"Dear Trevor, thank you so much for your 5-star review, and for sharing your nice picture with us! Couldn't be happier that you had your best mocha in our coffee shop! Can't wait to meet you again soon! Good day!"
Coffee Island,Bay St,Rod,4 years ago, 5 stars ,
Coffee Island,Bay St,Blair Beauchesne,4 years ago, 4 stars ,"Hey Phoenix, thanks a lot for your 5-star rating! Hope to see you again soon at our coffee shop!"
Coffee Island,Bay St,Ilya Kogan,4 years ago, 5 stars ,"Amazing place, really nice coffees!"
Coffee Island,Bay St,Martha Bourikos,4 years ago, 5 stars ,"Hey Marco, thank you so much for your amazing 5-star review! Can't wait to meet you once more at our coffee shop! Good day!"
Coffee Island,Bay St,André Valgrande,4 years ago, 5 stars ,"Nice place! Very many fancy different coffee varieties and methods of preparation. A bit pricey, and definitely not the place to go for just a simple cup of coffee, but if you like all the fancy variation and showmanship on the preparation of coffee, check it out!"
Coffee Island,Bay St,Layal Gaber,4 years ago, 5 stars ,"Hey Yuri, thank you very much for giving us your review. Our passion for specialty coffee is what drive us to keep exploring the constantly evolving world of coffee. Can't wait to meet you and help you discover the flavours and aromas that suit best your taste preferences. Good day!"
Coffee Island,Bay St,Susie M,4 years ago, 5 stars ,
Coffee Island,Bay St,Tracy Gaudet,4 years ago, 5 stars ,Hello Joe! Thank you so much for your 5-star rating! See you again soon at our coffee shop!
Coffee Island,Bay St,Christopher Ketelaars,4 years ago, 3 stars ,"Great coffee, terrible service. If you're not a coffee afficiando, don't let them know it unless you want to be judged by a pretentious barrista. Never been so embarrassed to order a cup of coffee in my life."
Coffee Island,Bay St,Dmitry Chilov,4 years ago, 5 stars ,"Hello Hallie! Thank you for taking the time to give us your review. Our true apologies for having this unpleasant experience. We do believe it was a misunderstanding though. Please next time mention anything that fails your expectations to our store manager, so we can sort it out. Hope to have the chance to see you once more at our coffee shop, and have a great experience this time! Good day!"
Coffee Island,Bay St,chanik Jo,4 years ago, 5 stars ,Great place for a to go coffee or a quiet study session. Coffee Island has been my go to spot for months now! Their state of the art coffee and pastries are borderline addicting! Staff and manager have always been very friendly and never fail to make great conversation.
Coffee Island,Bay St,Adrià Romero López,4 years ago, 5 stars ,"Dear layal, we're very thankful for your great review, and really happy that you have a great experience in our coffee shop all the time. Always a pleasure to have you at our coffee shop! Good day!"
Coffee Island,Bay St,Jeffrey Zhong (Chu Chu Train),4 years ago, 5 stars ,
Coffee Island,Bay St,Matt Preston,4 years ago, 5 stars ,Hello Waqas! Thank you so much for giving us a 5-star rating! Can't wait to welcome you again soon at our coffee shop.😊
Coffee Island,Bay St,Pankaj Dubey,4 years ago, 5 stars ,Nice place when you walk in. Didn't have the best experience. My Americano wasn't that great
Coffee Island,Bay St,Renato Degelo,4 years ago, 5 stars ,"Hello Rebecca, thank you for taking the time to give us your valuable feedback. We will take your comment into careful consideration, as our ultimate goal is to offer all our guests a unique coffee experience. It would be really helpful next time to mention anything that falls your expectations to any available team member, so we can sort it out on the spot. Hope to have the chance to see you again soon at our coffee shop.😊"
Coffee Island,Bay St,Χρήστος Π. Κωνσταντινόπουλος,4 years ago, 5 stars ,"I really enjoy visiting this coffee shop. The latte is creamy and not too bold, and also very reasonably priced compared to other shops in the area. The pastries are delicious as well, especially the blueberry scone and the cookies."
Coffee Island,Bay St,Keiron Kozy,4 years ago, 5 stars ,"Dear Kyla, we really appreciate you taking the time to give us such a great review! We always strive to offer all our guests a unique coffee experience, and it really makes us happy that you enjoy our coffee and food choices so much. Looking forward to meeting you again soon at our coffee shop.😊"
Coffee Island,Bay St,Lucy Sevington,4 years ago, 5 stars ,
Coffee Island,Bay St,Brandon Cook,4 years ago, 5 stars ,"Hey Victor, thanks a lot for giving us a 5-star rating! Can't wait to meet you again soon at our coffee shop😊"
Coffee Island,Bay St,Reem S,4 years ago, 5 stars ,If you love coffee this is a place for you to go
Coffee Island,Bay St,Diana,4 years ago, 5 stars ,"Hey Mark, thank you so much for your nice review! Can't wait to see you again soon at our coffee shop.😊"
Coffee Island,Bay St,Mak Jones,4 years ago, 5 stars ,
Coffee Island,Bay St,San Veliz,4 years ago, 5 stars ,"Hello Christian! Thanks you for giving us your rating. Our passion is to always offer a unique coffee experience, and thus it would be really helpful to give us your valuable feedback. Hope to see you again soon at our coffee shop."
Coffee Island,Bay St,Katherine Hill,4 years ago, 2 stars ,
Coffee Island,Bay St,Victoria Figueroa,4 years ago, 5 stars ,"Hey Wonhyo, thank you so much for giving us a 5-star rating! Can't wait to see you again soon at our coffee shop!"
Coffee Island,Bay St,Mohammad Mulla,4 years ago, 4 stars ,"Hip and cute, this establishment has a proper appreciation for coffee! Some of the apparatuses are beyond my coffee scope, but definitely shows their dedication to the art of a solid cup of caffeine"
Coffee Island,Bay St,Grigorios Kagias,4 years ago, 5 stars ,"Dear Katheryn, we really appreciate you taking the time to give us your nice 5-star review! Our passion for specialty coffee is what drives us to keep exploring the evolving world of coffee. Looking forward to meeting you again soon at our coffee shop, and showing you various brewing methods, as well as Single Estate coffees. Good day!"
Coffee Island,Bay St,Laura Wise,4 years ago, 5 stars ,"Had coffee from here thrice now. Absolutely love their house blend ( had it in a latte) . Their sandwiches are pre made but still delicious!.

Croque was good. The ham and cheese baguette is delicious! Had it twice!

Ps: 2 out of 3 times I had it delivered to me and the coffee and food were still great!"
Coffee Island,Bay St,Aleksandra Wendt,4 years ago, 5 stars ,"Hello Vikram, thank you so much for your excellent review and for your kind words! We're really glad you enjoyed our coffee and food choices all the time. Have you tried our Single Estate coffees yet? Looking forward to meeting you again soon at our coffee shop! Good day!😊"
Coffee Island,Bay St,alessandra granato,4 years ago, 5 stars ,Amazing coffee. Space kind of crowded. We couldn't sit and had to stand.
Coffee Island,Bay St,Meghan Young,4 years ago, 4 stars ,"Hey Dorothy, thank you for giving us your review. Really glad you liked our coffee. Apologies for having to stand though. Good news is that from spring on, and weather permitting, there will be more seating available outside. 😊"
Coffee Island,Bay St,UV,4 years ago, 4 stars ,Great coffee and great place to study on the weekends!
Coffee Island,Bay St,clickBAEt,4 years ago, 4 stars ,"Hello Michaela, thank you very much for your 5-star rating and very kind review. Can't wait to meet you again soon at our coffee shop. 😊"
Coffee Island,Bay St,Elizabeth H.,4 years ago, 5 stars ,Lovely cafe :) Here makes me feel peaceful and calm.
Coffee Island,Bay St,Carla Salvosa,4 years ago, 4 stars ,"Dear Sachie, thank you so much for your super nice review! Really glad that you have such a good time in our cafe! Looking forward to meeting you again at our coffee shop! 😊"
Coffee Island,Bay St,Taylor Young,4 years ago, 4 stars ,
Coffee Island,Bay St,Margaret Lau,4 years ago, 5 stars ,Hello Esteban! Thank you very much for your 5-star rating! Hope to see you again soon at our coffee shop!
Coffee Island,Bay St,Rafael Marinez,4 years ago, 4 stars ,
Coffee Island,Bay St,Patrick Pereira,4 years ago, 4 stars ,Hey Nick H. thank you so much for your 5-star rating! Can't wait to meet again at our coffee shop!😄
Coffee Island,Bay St,Chaotic Monk,4 years ago, 5 stars ,
Coffee Island,Bay St,Elizabeth Cytko,4 years ago, 4 stars ,Hello Joyce! Thank you very much for your 5-star rating! Hope to see you again soon at our coffee shop.
Coffee Island,Bay St,Unmanagable,4 years ago, 4 stars ,Nice service
Coffee Island,Bay St,Mayra Hidalgo,4 years ago, 5 stars ,Hello Sebastien and thank you very much for your nice review! Our passion is to offer all our guests a unique coffee experience. Hope to meet you again soon at our coffee shop.
Coffee Island,Bay St,Heeyoung Choo,4 years ago, 5 stars ,
Coffee Island,Bay St,Jasper Lam,4 years ago, 4 stars ,Hello Mohsen! Thanks a lot for your 5-star rating! Hope to see you again soon at our coffee shop!😊
Coffee Island,Bay St,Max Wei,4 years ago, 5 stars ,"Decent coffee, usual downtown coffee price (~$5) for an espresso based drink. Cozy small space with a decent amount of seating."
Coffee Island,Bay St,Rachana Varghese,4 years ago, 5 stars ,Hello Josephine! Thanks a lot for taking the time to give us your review. Have you checked our latest Single Estate selection yet? We would be more than happy to welcome you once again and help you discover the coffee that satisfies best your taste preferences.
Coffee Island,Bay St,Leslie,4 years ago, 5 stars ,
Coffee Island,Bay St,Kelly Smith,4 years ago, 4 stars ,Hello Jona! We really thank you for giving us your rating. Can't wait to meet you again at our coffee shop.
Coffee Island,Bay St,Selena Doner,5 years ago, 5 stars ,
Coffee Island,Bay St,David Big-Canoe,5 years ago, 5 stars ,"Hey Adi, many thanks for giving us a 5-star rating. Looking forward to meeting you again soon at our coffee shop. 😊"
Coffee Island,Bay St,julian xatia,5 years ago, 5 stars ,
Coffee Island,Bay St,Max Park,5 years ago, 5 stars ,"Hello Emile! Thank you for giving us your rating. As we always strive to offer a unique coffee experience to all our guests, we would like to know what we could do better to earn your 5-star rating. We hope to welcome you again at our coffee shop. 😊"
Coffee Island,Bay St,jed thomson,5 years ago, 5 stars ,"Pricey without any reason.
They need to offer better customer service, or a lounge like comfortable seating to justify the higher prices.

The place is crammed so you feel rushed."
Coffee Island,Bay St,Rochelle D'souza,5 years ago, 5 stars ,Hello Supreet! Thank you so much for your review. We really appreciate and take into consideration every kind of feedback as we constantly strive to offer a unique coffee experience to all our guests. We totally understand that the price is important to you as it is to us. We always try to offer a top quality cup of coffee through a never ending process of exploring and sourcing the best coffee beans. We would be more than happy to welcοme you back soon at our coffee shop!
Coffee Island,Bay St,Dorin Newton,5 years ago, 5 stars ,
Coffee Island,Bay St,Samuel Oduneye,5 years ago, 4 stars ,Hello Evan! Thanks a lot for your 5-star rating! Hope to see you again soon at our coffee shop.
Coffee Island,Bay St,Maeve Palmer,5 years ago, 5 stars ,
Coffee Island,Bay St,Jennifer Lumsden,5 years ago, 5 stars ,Hello Aslıhan! Thanks a lot for your 5-star rating! See you again at our coffee shop 😊
Coffee Island,Bay St,Andrew Sharpe,5 years ago, 5 stars ,"I am regular here and for a reason. They're mocha is superb and very heartwarming. Its like an internal hug. They're cookies and peach pastry are perfect to pair with their drinks. They change their coffee bean selection bi weekly, so it's never monotonous. Maria, the owner, is almost always there and that's a testament to how well the quality of their products are maintained."
Coffee Island,Bay St,John Kliamenakis,5 years ago, 5 stars ,"Dear Yasmina, we're very grateful for your super kind review! We are proud to offer our guests the opportunity to enjoy unique specialty coffee along with the warm atmosphere of our coffee shop. We're very glad that you have the best time in our coffee shop. Have you discovered our latest limited edition Single Estate selelction yet? Looking forward to meeting you again soon at our coffee shop. Good day!"
Coffee Island,Bay St,Berry Sit,5 years ago, 5 stars ,Love this place! Staff is very friendly. I am a regular there and always have my hazelnut mocha which is always made to the same great standards. Never had a bad coffee there yet. Their baked good are always fresh and delicious. Would definetly recommend this place to any coffee lover.
Coffee Island,Bay St,Mariana,5 years ago, 4 stars ,Hello Shadi! We really appreciate you taking the time to give us your so nice 5-star review! We trade directly with our coffee farmers and are involved at every stage of our ‘bean to cup’ process and we train every single staff member to create the very best tasting coffee. This way we ensure that the enjoyment of our coffee is a unique experience found nowhere. Have you tried yet our latest Single Estate selection? Can't wait to meet you again soon at our coffee shop and help you discover new exciting flavours and aromas. Good day!😊
Coffee Island,Bay St,Lika Rusliana,5 years ago, 5 stars ,They have a student discount and it's literally the only place in Toronto where I feel confident that I'll enjoy my coffee every time I order one. They don't miss. I love going there and I don't mind the detour. 10/10. I even have the points card. I don't know what it does yet but I'm sure it'll be good. True fan.
Coffee Island,Bay St,Pearl Jefcoat,5 years ago, 2 stars ,"Dear Rosemonde! We're very thankful for your heartwarming 5-star review and for sharing the word! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees and beverages choices make it possible to delight our guests with every visit to our coffee shop. Regarding your loyalty card, you earn 1 loyalty flower with any purchase and after selecting 60, you're entitled to 1 beverage or 100gr freshly ground coffee. We would be more than happy to help you discover the new exciting flavours and aromas of our latest Single Estate selection. 😊"
Coffee Island,Bay St,Mohammad Dahman,5 years ago, 5 stars ,"Nothing that special, my americano was was decent and they had a station to bag and roast beans in “bulk”. So wouldn’t return personally but I also hate routine so your mileage may vary.

Wifi was speedy, service was speedy, I like the rotating specialty coffees. Seating for maybe 15 people max so imo not a place to go with a big group to camp out and do work at. Seats don’t have backs, but there’s plugs!"
Coffee Island,Bay St,Draga Horvat,5 years ago, 5 stars ,Hello Helen! We really appreciate you taking the time to give us your review. We welcome every kind of feedback as we constantly strive to offer a unique coffee experience to each one of our guests. Did you know we changed our limited edition single estate selection last week ? We would be more than happy to meet you again soon and help you discover the coffee that satisfies best your taste preferences.
Coffee Island,Bay St,Jeroen Amin,5 years ago, 5 stars ,
Coffee Island,Bay St,J,5 years ago, 4 stars ,Hello Victor! Thank you very much for your 5-star rating! Hope to see you again soon at our coffee shop.
Coffee Island,Bay St,Bardia,5 years ago, 5 stars ,"Warm place , and the coffe is just amazing , the staff is very friendly as well"
Coffee Island,Bay St,Nadir Mawji,5 years ago, 5 stars ,Hi Βαγγελης Τσολακου! Thank you so much for your very good review and for sharing your picture with us! Can't wait to meet you once again at our coffee shop.
Coffee Island,Bay St,Elena Luzhanoffsky,5 years ago, 5 stars ,
Coffee Island,Bay St,Angela Z,5 years ago, 5 stars ,Hey Alex! Many thanks for your 5-star rating! See you again soon at our coffee shop!
Coffee Island,Bay St,PolumhxanosThanis,5 years ago, 5 stars ,"Try the Turkish coffee, Nitro coffee, ham and cheese croissants... Etc. They really care about making a good coffee!"
Coffee Island,Bay St,黃映晨,5 years ago, 5 stars ,"Hey Michael, thank you so much for your wonderful 5-star review and for sharing the word. Truth be told, we got a great passion for specialty coffee which drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees, beverages and food choices make it possible to delight our guests with every visit to our coffee shops. Looking forward to seeing you again soon at our coffee shop."
Coffee Island,Bay St,Raglan Maddox,5 years ago, 2 stars ,Very nice place for coffee lovers. Great variety of coffee from different parts of the world. They also sell the whole coffee beans (or can grind for you). The ambient is nice but small. The food is also great. If it's not cold you can sit on the outside too.
Coffee Island,Bay St,Keenan Burnett,5 years ago, 4 stars ,Hello Ramón! We're extremely thankful for your excellent 5-star review! Did you know that we're going to launch our new single estate selection on 24 December? We would be more than happy to welcome you again soon at our coffee shop and help you discover new unique flavours and aromas.
Coffee Island,Bay St,Davey TEO,5 years ago, 5 stars ,
Coffee Island,Bay St,Liyun Xu,5 years ago, 4 stars ,Hello Chilia! Many thanks for giving us your rating. Hope to welcome you again soon at our coffee shop.
Coffee Island,Bay St,Owen Brunelle,5 years ago, 5 stars ,
Coffee Island,Bay St,Jared Drepaul,5 years ago, 4 stars ,Hello Nick! Thank you so much for your rating! See you again soon at our coffee shop!
Coffee Island,Bay St,elli efstathopoulou,5 years ago, 5 stars ,
Coffee Island,Bay St,Stephanie Alexiou,5 years ago, 4 stars ,Hi Kirill! Thank you so much for your 5-star rating! Can't wait to meet you again soon at our coffee shop!
Coffee Island,Bay St,Bradley Man,5 years ago, 5 stars ,
Coffee Island,Bay St,John smith,5 years ago, 2 stars ,Hello Imran! Thank you very much for giving us your rating! Hope to meet you again soon at our coffee shop.
Coffee Island,Bay St,Michael Xu,5 years ago, 5 stars ,Very cute and quaint coffee shop! I ordered their eggplant sandwich and the salted caramel brownie. Both were delicious. Would definitely come here again given their proximity to my workplace.
Coffee Island,Bay St,Lee Minu,5 years ago, 5 stars ,"Hello Freya! Thank you very much for taking the time to give us your wonderful review. Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees, beverages and food choices make it possible to delight our guests with every visit to our coffee shops. Can't wait to meet you again soon at our coffee shop!"
Coffee Island,Bay St,Alwaleed Helmi,5 years ago, 4 stars ,It was okay
Coffee Island,Bay St,Ashley Hall,5 years ago, 4 stars ,"Hey Scatha, thanks a lot for your review! Hope to meet you again soon at our coffee shop!"
Coffee Island,Bay St,farzaneh satei,5 years ago, 4 stars ,The coffee here is exceptionally crafted unlike most coffee shop chains around the city.
Coffee Island,Bay St,mitch davis,5 years ago, 4 stars ,"Hello James, thank you very much foa taking the time to give us your 5-star review. Our ultimate goal is always to offer each one of our customers a unique coffee experience. We're very pleased that you had a good time at our coffee shop. Can't wait to see you again soon in our coffee shop!"
Coffee Island,Bay St,Alena Sukhina,5 years ago, 5 stars ,Great coffee and delicious treats! Had a wonderful experience! Definitely will be back!
Coffee Island,Bay St,Ian McKenzie,5 years ago, 5 stars ,Hi Youssef! Thank you so much for your 5-star review! Our ultimate goal is to always offer a unique coffee experience to each one of our guests. Can't wait to meet you again soon at our coffee shop.
Coffee Island,Bay St,Patricia Z,5 years ago, 5 stars ,Delicious
Coffee Island,Bay St,Josh Henderson,5 years ago, 5 stars ,Hello Gergő Rácz! Thank you very much for your 5-star review. Can't wait to meet you again soon at our coffee shop.
Coffee Island,Bay St,myz jed,5 years ago, 5 stars ,"Staff looked at me and turned my back when I walked in
Not sure what the hype is... espresso pulled way too quickly and it was the most sour thing Ive ever tasted"
Coffee Island,Bay St,JoAnn Chen,5 years ago, 4 stars ,"Hello Charlene, thank you so much for taking the time to give us your review.  We’re very sorry to learn that you didn’t enjoy your espresso. Please feel free next time to mention anything that fails your expectations to the manager or any other available team member so we can sort it out right there. Can’t wait to meet you again at Coffee Island 😊"
Coffee Island,Bay St,Evlyn Sanchez,5 years ago, 5 stars ,"Great and fast service, helpful staff."
Coffee Island,Bay St,Abdulrahman Alasmari,5 years ago, 5 stars ,Hey Vass E. thank you very much for your 5-star review! Looking forward to meeting again soon at our coffee shop!
Coffee Island,Bay St,Kate Whittaker,5 years ago, 5 stars ,I had to try the Greek coffee. The staff were very helpful and gave got advice. They even warmed up the Danish. The coffee would have been better except they staff suggested sugar.  Great experience as they cook the coffee in the sand pot which is on the front counter. It is small as other guides have suggested but they handle their business efficiently and things move fast.
Coffee Island,Bay St,Habib Bissoh,5 years ago, 4 stars ,"Dear Dean! Thank you so much for your wonderful 5-star review and for sharing your nice pictures with us! Our passion is to offer each one of our guests a unique coffee experience. Please next time, address anything that doesn't meet your taste preferences to any staff member, so they sort it out right there.
Can't wait to meet you again soon at our coffee shop!"
Coffee Island,Bay St,Nick Koh,5 years ago, 5 stars ,
Coffee Island,Bay St,Lee,5 years ago, 5 stars ,Hey Nikos! Many thanks for giving us your rating! Hope to welcome you again soon at our coffee shop!
Coffee Island,Bay St,Kostas Tsiotsias,5 years ago, 5 stars ,
Coffee Island,Bay St,Jonathan Lum,5 years ago, 5 stars ,Hi Nicole thank you so much for your 5-star rating! Hope to see you again soon at our coffee shop!
Coffee Island,Bay St,Elona Bregasi,5 years ago, 5 stars ,"Good coffee, good price"
Coffee Island,Bay St,Clint Walker,5 years ago, 5 stars ,Hello Rani I! Thanks a lot for your very nice 5-star review! Looking forward to meeting you again soon at our coffee shop!
Coffee Island,Bay St,Lisa Goddard,5 years ago, 5 stars ,
Coffee Island,Bay St,Rana Khayyat,5 years ago, 2 stars ,Hey sepideh saedi! Thank you very much for your 5-star rating! See you again soon at our coffee hsop!
Coffee Island,Bay St,Alex Sarah,5 years ago, 5 stars ,
Coffee Island,Bay St,Mikaeel Ghany,5 years ago, 2 stars ,Hello andrew L! Thanks a lot for your 5-star rating! Can't wait to meet you again soon!
Coffee Island,Bay St,Juhi S,5 years ago, 5 stars ,It’s average
Coffee Island,Bay St,Marcelo Magofke,5 years ago, 3 stars ,"Thank you MIchael for taking the time to give us your review. We would like to know how we could receive a 5-star rating, as our ultimate goal is to offer each one of our guests a unique coffee experience. Hope to welcome you again soon at our coffee shop!"
Coffee Island,Bay St,Gagan Batra,5 years ago, 5 stars ,They know coffee. They have a variety of coffee selection which can be brewed in different ways. I ordered the chemex(?) Which took 7 mins to make while my friend ordered the same coffee brewed in a different way. Interestingly enough the taste had a subtle difference. Very fascinating to visit at least once. Will be back though as they change up their coffee selections often.
Coffee Island,Bay St,Johnny B.,5 years ago, 5 stars ,"Dear Inae, we're really grateful for your excellent 5-star review! Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Also, our passion is to offer all our guests the perfect coffee that suits their particular taste profile. Can't wait to meet you again soon at our coffee shop!"
Coffee Island,Bay St,Rohit Nair,5 years ago, 5 stars ,Mediocre coffee.
Coffee Island,Bay St,Ehab Madokh,5 years ago, 4 stars ,"Hello Toby! Thank you very much for your giving us your review. Our passion is to offer all our guests a unique coffee experience. Thus, it would be very helpful to know what was the issue with your coffee. Please, feel free next time to address to our store manager anything that fails your expectations, so our team can sort it out. We hope to have the chance to welcome you back at our coffee shop!"
Coffee Island,Bay St,Joe Korkis,5 years ago, 2 stars ,"I had their Costa Rica blend and a butter croissant heated up. Their croissant is really good and breaks apart so nicely. The atmosphere itself is really unique. A little small for the amount of traffic they get. Definitely a good place but compared to other cafes I’ve tried, not a favourite. Still want to come back and try some different roasts!"
Coffee Island,Bay St,Orion,5 years ago, 3 stars ,"Hello Rasha! Thank you so much for giving us your review and for sharing your nice pictures. Our passion for specialty coffee is what drives us to keep exploring the constantly evolving world of coffee. Creating custom and exclusive tastes, our coffees, beverages and food choices make it possible to delight our guests with every visit to our coffee shops. Can't wait to meet you again soon at our coffee shop!"
Coffee Island,Bay St,Niladri Sarker,5 years ago, 1 star ,
Coffee Island,Bay St,Michael Ohanian,5 years ago, 5 stars ,Hello Wasabi Woo! Thank you very much for giving us your review! Can't wait to meet you again at our coffee shop!
Coffee Island,Bay St,Noémie Pascual,5 years ago, 5 stars ,
Coffee Island,Bay St,Nik,5 years ago, 4 stars ,Hello Dominic! Thanks a lot for your 5-star rating! Hope to see you again soon at our coffee shop!
Coffee Island,Bay St,Stuart Lawler,5 years ago, 5 stars ,This place has improved a lot since it has opened in terms of customer service. The staff are a lot more attentive and professional than what it was when it orginally opened. Some of their drinks are really good but I had the ginger pumpkin latte recently was really bad.
Coffee Island,Bay St,Evan Lamberton,5 years ago, 5 stars ,"Hello Afsoun O! Thank you very much for taking the time to write your review. We have harnessed our expertise to create customized, exclusive aromas which allow us to cater to our guests' particular tastes and preferences. Sorry to hear that the ginger pumpkin didn't meet your expectations but please next time let us help you discover the perfect coffee that suits best your particular taste profile. Can't wait to meet you again in ou coffee shop. Good day!"
Coffee Island,Bay St,Keenan MacDonald,5 years ago, 3 stars ,One of the best coffees I’ve ever tried
Coffee Island,Bay St,Jack,5 years ago, 5 stars ,Hello Nadia! Thank you so much for your nice 5-star review and for sharing the word! We're really proud to offer all our guests the opportunity to enjoy unique specialty coffee along with the warm atmosphere of our coffee shop! Hope to meet you again soon at Coffee Island. Good day!
Coffee Island,Bay St,DJ Vandekas,5 years ago, 5 stars ,
Coffee Island,Bay St,Yannis Avdelas,5 years ago, 5 stars ,"Hello Domenic! Thank you for taking the time for giving us your rating. We would like to know what we could better to receive a 5-star rating, since our ultimate goal is to offer a unique coffee experience to each of our guests. Hope to meet you again soon at our coffee shop."
Coffee Island,Bay St,Ben McNamee,5 years ago, 5 stars ,Best beans in the city!
